1,1.107380,104.0826161,1.107392,104.082582
1,1.128578,104.052886
1,1.128576,104.052884
1,1.128577,104.052883
1,1.128576,104.052883
1,1.128574,104.052883
1,1.128574,104.052883
1,1.128573,104.052886
1,1.128572,104.052888
1,1.128572,104.052889
1,1.128572,104.052891
1,1.128571,104.052894
1,1.128571,104.052894
1,1.128571,104.052894
1,1.128571,104.052894
1,1.128567,104.052905
1,1.128568,104.052904
1,1.128568,104.052904
1,1.128565,104.052900
1,1.128567,104.052899
1,1.128566,104.052899
1,1.128565,104.052897
1,1.128565,104.052895
1,1.128567,104.052895
1,1.128570,104.052893
1,1.128575,104.052890
1,1.128571,104.052892
1,1.128571,104.052892
1,1.128571,104.052892
1,1.128571,104.052892
1,1.128571,104.052892
1,1.128567,104.052904
1,1.128566,104.052903
1,1.128569,104.052899
1,1.128567,104.052900
1,1.128567,104.052904
1,1.128553,104.052896
1,1.128525,104.052886
1,1.128494,104.052882
1,1.128461,104.052881
1,1.128435,104.052878
1,1.128370,104.052870
1,1.128370,104.052870
1,1.128299,104.052857
1,1.128299,104.052857
1,1.128299,104.052857
1,1.128228,104.052838
1,1.128205,104.052836
1,1.128204,104.052833
1,1.128208,104.052829
1,1.128207,104.052825
1,1.128209,104.052807
1,1.128202,104.052821
